,id,created,superceded_id,valid,score,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,pre_pt_position,post_pt_position
25134,7491424,2022-11-17 14:28:59.843347+00:00,,t,23,72835225113463449,648518346514448583,72835225113467979,648518346494996387,[ 23703 106607   2914],[ 23705 106645   2914]
25136,7492101,2022-11-17 14:28:59.843347+00:00,,t,21,72835225113470239,648518346494933426,72835225113485303,648518346477888526,[ 24419 107379   2917],[ 24411 107363   2919]
25139,7491480,2022-11-17 14:28:59.843347+00:00,,t,39,72835225113488868,648518346517348645,72835225113494187,648518346501545571,[ 23829 107473   2926],[ 23797 107501   2927]
25149,7492088,2022-11-17 14:28:59.843347+00:00,,t,34,72835225113481378,648518346514448583,72835225113479706,648518346479677888,[ 24419 106785   2919],[ 24385 106767   2920]
25153,7491460,2022-11-17 14:28:59.843347+00:00,,t,21,72835225113499592,648518346517348645,72835225113497732,648518346509763459,[ 23793 107353   2931],[ 23777 107321   2931]
25169,7491692,2022-11-17 14:28:59.843347+00:00,,t,14,72835225113524656,648518346496671612,72835225113558432,648518346480843521,[ 24063 106917   2946],[ 24037 106945   2947]
25171,7491679,2022-11-17 14:28:59.843347+00:00,,t,17,72835225113447858,648518346490237960,72835225113436761,648518346486783620,[ 24025 106941   2903],[ 24023 106923   2902]
25172,7491657,2022-11-17 14:28:59.843347+00:00,,t,37,72835225113524877,648518346517348645,72835225113531574,648518346486457257,[ 23965 107099   2946],[ 23999 107079   2947]
25176,7491383,2022-11-17 14:28:59.843347+00:00,,t,12,72835225113463449,648518346514448583,72835225113445623,648518346481059930,[ 23675 106569   2910],[ 23663 106589   2908]
25183,7491497,2022-11-17 14:28:59.843347+00:00,,t,15,72835225113483569,648518346517348645,72835225113483592,648518346493419292,[ 23835 107489   2924],[ 23813 107517   2925]
25187,7491598,2022-11-17 14:28:59.843347+00:00,,t,27,72835225113657730,648518346517348645,72835225113559109,648518346482497172,[ 23913 107059   2951],[ 23937 107029   2951]
25194,7491825,2022-11-17 14:28:59.843347+00:00,,t,26,72835225113593784,648518346509569667,72835225113574374,648518346486783620,[ 24169 107049   2950],[ 24155 107069   2949]
25195,7491727,2022-11-17 14:28:59.843347+00:00,,t,43,72835225113524656,648518346496671612,72835225113540939,648518346486457257,[ 24075 106935   2944],[ 24083 106971   2945]
25203,7491639,2022-11-17 14:28:59.843347+00:00,,t,26,72835225113470149,648518346490237960,72835225113486998,648518346489023210,[ 23971 107093   2920],[ 23979 107109   2922]
25204,7491944,2022-11-17 14:28:59.843347+00:00,,t,44,72835225113505066,648518346496671612,72835225113519829,648518346486783620,[ 24251 107045   2930],[ 24271 107081   2932]
25207,7491792,2022-11-17 14:28:59.843347+00:00,,t,21,72835225113593784,648518346509569667,72835225113593459,648518346477888526,[ 24159 107027   2949],[ 24133 107027   2949]
25208,7491723,2022-11-17 14:28:59.843347+00:00,,t,25,72835225113524656,648518346496671612,72835225113548381,648518346482497172,[ 24089 106915   2947],[ 24079 106951   2948]
25209,7491743,2022-11-17 14:28:59.843347+00:00,,t,35,72835225113535240,648518346496671612,72835225113558209,648518346507290440,[ 24095 106905   2949],[ 24097 106929   2950]
25211,7491771,2022-11-17 14:28:59.843347+00:00,,t,25,72835225113593784,648518346509569667,72835225113573444,648518346478791252,[ 24157 107045   2951],[ 24121 107047   2951]
25221,7491909,2022-11-17 14:28:59.843347+00:00,,t,45,72835225113505066,648518346496671612,72835225113492465,648518346503120371,[ 24241 107057   2930],[ 24237 107093   2930]
25224,7492122,2022-11-17 14:28:59.843347+00:00,,t,69,72835225113464155,648518346509569667,72835225113481590,648518346509763459,[ 24453 107211   2917],[ 24449 107249   2916]
25225,7491932,2022-11-17 14:28:59.843347+00:00,,t,28,72835225113620693,648518346509569667,72835225113522036,648518346477888526,[ 24267 106995   2944],[ 24267 106961   2944]
25226,7491945,2022-11-17 14:28:59.843347+00:00,,t,38,72835225113444012,648518346517348645,72835225113450102,648518346482497172,[ 24249 107353   2905],[ 24271 107351   2905]
25229,7492129,2022-11-17 14:28:59.843347+00:00,,t,12,72835225113456466,648518346476657526,72835225113442213,648518346509763459,[ 24463 107263   2906],[ 24463 107227   2906]
25230,7492123,2022-11-17 14:28:59.843347+00:00,,t,15,72835225113472275,648518346494933426,72835225113464261,648518346479174095,[ 24417 107451   2913],[ 24449 107459   2913]
25237,7492136,2022-11-17 14:28:59.843347+00:00,,t,32,72835225113456466,648518346476657526,72835225113454392,648518346503256435,[ 24491 107267   2906],[ 24501 107239   2907]
25238,7492137,2022-11-17 14:28:59.843347+00:00,,t,63,72835225113438615,648518346476657526,72835225113442218,648518346503256435,[ 24493 107249   2902],[ 24505 107217   2902]
25240,7463940,2022-11-17 14:28:59.843347+00:00,,t,41,73539737323216443,648518346488045079,73539737323203935,648518346465071989,[ 43267 132463   3165],[ 43297 132441   3166]
25245,7501877,2022-11-17 14:28:59.843347+00:00,,t,102,73187893535163465,648518346495993163,73187893535205226,648518346488712526,[ 32851 131853   3037],[ 32845 131821   3038]
25257,7501871,2022-11-17 14:28:59.843347+00:00,,t,40,73187893535225739,648518346495993163,73187893535188690,648518346491215992,[ 32851 132061   3049],[ 32827 132087   3049]
25258,7501927,2022-11-17 14:28:59.843347+00:00,,t,41,73187893535137350,648518346495993163,73187893535168604,648518346491215992,[ 32883 131893   3030],[ 32921 131887   3030]
25259,13936262,2022-11-17 14:28:59.843347+00:00,,t,24,72623844070152733,648518346514361543,72623844070199200,648518346496052070,[17523 99041  3069],[17523 99007  3070]
25261,13936201,2022-11-17 14:28:59.843347+00:00,,t,25,72623844070074167,648518346474593218,72623844070062422,648518346494148128,[17471 98941  3035],[17443 98945  3035]
25263,13936233,2022-11-17 14:28:59.843347+00:00,,t,52,72623844070080674,648518346474593218,72623844070078407,648518346494148128,[17487 98905  3036],[17469 98885  3037]
25265,13936178,2022-11-17 14:28:59.843347+00:00,,t,38,72623844070080674,648518346474593218,72623844070082867,648518346502916595,[17463 98937  3042],[17425 98925  3043]
25266,7501892,2022-11-17 14:28:59.843347+00:00,,t,34,73187893535188524,648518346495993163,73187893535205254,648518346501459811,[ 32865 131863   3041],[ 32869 131843   3042]
25276,13936243,2022-11-17 14:28:59.843347+00:00,,t,39,72623844070152733,648518346514361543,72623844070146084,648518346490196954,[17499 99039  3068],[17495 99001  3069]
25277,13936168,2022-11-17 14:28:59.843347+00:00,,t,37,72623844069962807,648518346500681907,72623844069952852,648518346507389983,[17393 98637  2989],[17421 98625  2989]
25280,13936335,2022-11-17 14:28:59.843347+00:00,,t,53,72623844069978741,648518346499722309,72623844069973926,648518346486971900,[17623 99209  2993],[17617 99183  2994]
25283,13936266,2022-11-17 14:28:59.843347+00:00,,t,21,72623844070100140,648518346474593218,72623844070104497,648518346507389983,[17507 99011  3049],[17525 99015  3051]
25288,13936305,2022-11-17 14:28:59.843347+00:00,,t,24,72623844069978741,648518346499722309,72623844069995742,648518346501414166,[17565 99299  3001],[17575 99325  3003]
25297,13936213,2022-11-17 14:28:59.843347+00:00,,t,36,72623844070080674,648518346474593218,72623844070078428,648518346491849128,[17477 98921  3040],[17459 98895  3040]
25298,13936267,2022-11-17 14:28:59.843347+00:00,,t,25,72623844070090584,648518346474593218,72623844070090500,648518346491849128,[17505 98961  3049],[17529 98939  3051]
25302,13936334,2022-11-17 14:28:59.843347+00:00,,t,45,72623844069978741,648518346499722309,72623844069983519,648518346500132614,[17581 99287  3001],[17611 99305  3002]
25303,13936248,2022-11-17 14:28:59.843347+00:00,,t,17,72623844070137937,648518346514361543,72623844070118360,648518346502916595,[17479 99189  3059],[17501 99197  3059]
25310,7554199,2022-11-17 14:28:59.843347+00:00,,t,17,73116700157129880,648518346514428359,73116700157135114,648518346480843521,[ 32099 108519   2974],[ 32067 108507   2974]
25313,7554130,2022-11-17 14:28:59.843347+00:00,,t,56,73116700157205278,648518346503767201,73116700157184868,648518346474236781,[ 31831 107605   2996],[ 31865 107595   2996]
25314,7554124,2022-11-17 14:28:59.843347+00:00,,t,43,73116700157159563,648518346497858151,73116700157159504,648518346477749655,[ 31869 108169   2981],[ 31859 108139   2981]
25317,7554187,2022-11-17 14:28:59.843347+00:00,,t,18,73116700157218082,648518346514007065,73116700157220777,648518346500187903,[ 32045 107817   3004],[ 32033 107857   3006]
25319,7554112,2022-11-17 14:28:59.843347+00:00,,t,45,73116700157202861,648518346503767201,73116700157202850,648518346486067652,[ 31795 107741   2996],[ 31845 107747   2997]
25320,7554148,2022-11-17 14:28:59.843347+00:00,,t,36,73116700157157054,648518346497858151,73116700157168573,648518346477749655,[ 31921 108151   2982],[ 31923 108127   2982]
25321,7554141,2022-11-17 14:28:59.843347+00:00,,t,39,73116700157161740,648518346497858151,73116700157157039,648518346486067652,[ 31897 108155   2981],[ 31893 108121   2982]
25323,7554127,2022-11-17 14:28:59.843347+00:00,,t,15,73116700157195321,648518346503767201,73116700157202850,648518346486067652,[ 31831 107647   2997],[ 31859 107671   2997]
25333,13936245,2022-11-17 14:28:59.843347+00:00,,t,58,72623844069935583,648518346499722309,72623844069935626,648518346500132614,[17485 99245  2982],[17499 99277  2983]
25343,13936374,2022-11-17 14:28:59.843347+00:00,,t,30,72623844070298784,648518346481759933,72623844070263513,648518346465091957,[17655 99041  3081],[17681 99025  3081]
25347,13936385,2022-11-17 14:28:59.843347+00:00,,t,16,72623844070080626,648518346474593218,72623844070062351,648518346531401754,[17659 98781  3038],[17697 98817  3038]
25358,13936350,2022-11-17 14:28:59.843347+00:00,,t,19,72623844069978741,648518346499722309,72623844069968680,648518346494799159,[17607 99297  2997],[17635 99317  2996]
25359,13936369,2022-11-17 14:28:59.843347+00:00,,t,15,72623844069960664,648518346486653999,72623844069965776,648518346494799159,[17651 99057  2993],[17663 99085  2992]
25360,13936363,2022-11-17 14:28:59.843347+00:00,,t,13,72623844069820887,648518346499722309,72623844069900956,648518346507389983,[17687 98435  2965],[17655 98441  2966]
25366,13936371,2022-11-17 14:28:59.843347+00:00,,t,23,72623844069978595,648518346486653999,72623844069978651,648518346472722185,[17657 99065  2995],[17673 99091  2995]
25368,13936406,2022-11-17 14:28:59.843347+00:00,,t,18,72623844069968406,648518346486653999,72623844069943048,648518346472722185,[17719 98945  2986],[17731 98979  2985]
25372,13936379,2022-11-17 14:28:59.843347+00:00,,t,15,72623844069909185,648518346499722309,72623844069918569,648518346486971900,[17713 98609  2970],[17689 98599  2972]
25374,13936368,2022-11-17 14:28:59.843347+00:00,,t,49,72623844069960708,648518346499722309,72623844069965819,648518346500132614,[17649 99209  2992],[17663 99199  2994]
25377,13936469,2022-11-17 14:28:59.843347+00:00,,t,37,72623844070066967,648518346474593218,72623844070069421,648518346507389983,[17771 98613  3036],[17807 98613  3036]
25380,7558420,2022-11-17 14:28:59.843347+00:00,,t,44,73398174932560427,648518346494666373,73398174932571552,648518346496329789,[ 40867 107561   2594],[ 40883 107563   2597]
25383,7554172,2022-11-17 14:28:59.843347+00:00,,t,13,73116700157177954,648518346497858151,73116700157147592,648518346499842444,[ 31979 108245   2977],[ 31987 108269   2977]
25386,7554178,2022-11-17 14:28:59.843347+00:00,,t,35,73116700157166343,648518346497858151,73116700157159636,648518346499842444,[ 31981 108313   2981],[ 32001 108351   2982]
25394,7554190,2022-11-17 14:28:59.843347+00:00,,t,24,73116700157218082,648518346514007065,73116700157210369,648518346474236781,[ 32047 107817   3004],[ 32035 107849   3004]
25396,7554198,2022-11-17 14:28:59.843347+00:00,,t,45,73116700157178015,648518346497858151,73116700157175737,648518346514384583,[ 32043 108333   2990],[ 32067 108357   2990]
25399,7554213,2022-11-17 14:28:59.843347+00:00,,t,75,73116700157129646,648518346514428359,73116700157147680,648518346501839210,[ 32107 108509   2974],[ 32093 108477   2974]
25401,7554217,2022-11-17 14:28:59.843347+00:00,,t,16,73116700157243727,648518346514007065,73116700157232473,648518346514141918,[ 32121 108139   3014],[ 32111 108161   3013]
25402,7554218,2022-11-17 14:28:59.843347+00:00,,t,40,73116700157143001,648518346514428359,73116700157157223,648518346514141918,[ 32119 108495   2978],[ 32109 108463   2978]
25403,7554227,2022-11-17 14:28:59.843347+00:00,,t,42,73116700157129646,648518346514428359,73116700157135044,648518346499141441,[ 32131 108507   2974],[ 32137 108475   2974]
25406,7554233,2022-11-17 14:28:59.843347+00:00,,t,60,73116700157129646,648518346514428359,73116700157142904,648518346491100449,[ 32153 108503   2975],[ 32173 108477   2976]
25407,7554161,2022-11-17 14:28:59.843347+00:00,,t,17,73116700157166343,648518346497858151,73116700157147607,648518346517452069,[ 31971 108281   2979],[ 31965 108301   2977]
25409,7554206,2022-11-17 14:28:59.843347+00:00,,t,22,73116700157243727,648518346514007065,73116700157239154,648518346506702370,[ 32117 108149   3015],[ 32081 108165   3016]
25410,7554163,2022-11-17 14:28:59.843347+00:00,,t,49,73116700157166343,648518346497858151,73116700157145216,648518346491215992,[ 31973 108301   2980],[ 31969 108337   2980]
25411,7554317,2022-11-17 14:28:59.843347+00:00,,t,23,73116700157243723,648518346495414351,73116700157243756,648518346475537024,[ 32499 108185   3017],[ 32515 108217   3017]
25414,7554241,2022-11-17 14:28:59.843347+00:00,,t,52,73116700157203404,648518346514428359,73116700157201053,648518346491100449,[ 32231 108519   2999],[ 32193 108535   2999]
25417,7554255,2022-11-17 14:28:59.843347+00:00,,t,14,73116700157203404,648518346514428359,73116700157206284,648518346474236781,[ 32243 108513   3000],[ 32247 108527   3002]
25419,7554266,2022-11-17 14:28:59.843347+00:00,,t,39,73116700157234687,648518346495414351,73116700157243800,648518346514141918,[ 32279 108327   3017],[ 32275 108299   3017]
25424,7554234,2022-11-17 14:28:59.843347+00:00,,t,49,73116700157185324,648518346497858151,73116700157173315,648518346497163692,[ 32143 108271   2991],[ 32173 108291   2991]
25427,7554285,2022-11-17 14:28:59.843347+00:00,,t,24,73116700157173114,648518346497858151,73116700157149877,648518346514384583,[ 32343 107997   2977],[ 32351 108029   2976]
25428,7554287,2022-11-17 14:28:59.843347+00:00,,t,22,73116700157168633,648518346514428359,73116700157180328,648518346501839210,[ 32341 108203   2986],[ 32367 108227   2987]
25429,7554288,2022-11-17 14:28:59.843347+00:00,,t,33,73116700157175706,648518346514428359,73116700157175622,648518346501839210,[ 32397 108303   2988],[ 32367 108289   2988]
25431,7554292,2022-11-17 14:28:59.843347+00:00,,t,26,73116700157168633,648518346514428359,73116700157152480,648518346491100449,[ 32339 108201   2985],[ 32369 108219   2985]
25436,7554301,2022-11-17 14:28:59.843347+00:00,,t,16,73116700157175658,648518346514428359,73116700157173280,648518346491100449,[ 32411 108285   2988],[ 32393 108267   2987]
25439,7554278,2022-11-17 14:28:59.843347+00:00,,t,20,73116700157025559,648518346499385438,73116700156984271,648518346486067652,[ 32363 108093   2956],[ 32325 108087   2956]
25440,7554265,2022-11-17 14:28:59.843347+00:00,,t,12,73116700090297852,648518346499893315,73116700157021791,648518346500711093,[ 32271 107761   2953],[ 32273 107759   2956]
25441,7561572,2022-11-17 14:28:59.843347+00:00,,t,25,73116768742310406,648518346488054046,73116768742378513,648518346502483782,[ 32367 108647   2703],[ 32351 108679   2704]
25445,7561619,2022-11-17 14:28:59.843347+00:00,,t,26,73116768742434174,648518346488054046,73116768742431747,648518346517772136,[ 32405 108693   2718],[ 32443 108697   2719]
25451,13936546,2022-11-17 14:28:59.843347+00:00,,t,21,72623844070026674,648518346500641203,72623844070045962,648518346494799159,[17955 98893  3025],[17965 98879  3027]
25452,13936592,2022-11-17 14:28:59.843347+00:00,,t,31,72623844070050464,648518346477981653,72623844070071876,648518346486971900,[18003 98645  3029],[18027 98643  3030]
